cst_id_di,MRC_ID_DI
90000344444,0000
90000344474,0000
90000344479,0000
90000344574,0000
90000344623,0000
90000344628,0000
90000344711,0000
90000344776,0000
90000344841,0000
90000344879,0000
90000344903,0000
90000344929,0000
90000344960,0000
90000344996,0000
90000345112,0000
90000345133,0000
90000345166,0000
90000345231,0000
90000345255,0000
90000345412,0000
90000345425,0000
90000345450,0000
90000345497,0000
90000345532,0000
90000345574,0000
90000345616,0000
90000345650,0000
90000345798,0000
90000345831,0006
90000345889,0000
90000345981,0000
90000346115,0006
90000346151,0007
90000346173,0000
90000346229,0000
90000346298,0000
90000346303,0000
90000346331,0000
90000346351,0000
90000346366,0000
90000346442,0000
90000346539,0006
90000346584,0000
90000346766,0007
90000346770,0000
90000346776,0007
90000346786,0000
90000346803,0007
90000346857,0000
90000346879,0000
90000346900,0000
90000346910,0000
90000346987,0007
90000347072,0000
90000347112,0000
90000347153,0000
90000347178,0000
90000347190,0008
90000347215,0000
90000347234,0000
90000347239,0000
90000347264,0000
90000347291,0000
90000347308,0000
90000347383,0000
90000347404,0000
90000347406,0000
90000347424,0000
90000347432,0000
90000347482,0000
90000347517,0000
90000347546,0000
90000347554,0000
90000347558,0000
90000347601,0007
90000347672,0000
90000347725,0000
90000347759,0000
90000347767,0006
90000347774,0000
90000347776,0000
90000347809,0000
90000347905,0007
90000347929,0000
90000347959,0000
90000347990,0000
90000348011,0000
90000348033,0000
90000348070,0000
90000348162,0000
90000348179,0000
90000348211,0000
90000348273,0000
90000348558,0000
90000348579,0000
90000348608,0000
90000348636,0000
90000348703,0000
90000348711,0004
90000348767,0000
90000348842,0008
90000348889,0000
90000348891,0000
90000348922,0000
90000348923,0009
90000348984,0009
90000349084,0000
90000349107,0000
90000349169,0000
90000349221,0000
90000349228,0008
90000349249,0000
90000349252,0006
90000349320,0000
90000349352,0000
90000349359,0000
90000349449,0000
90000349498,0000
90000349501,0000
90000349560,0000
90000349607,0000
90000349613,0000
90000349623,0000
90000349668,0000
90000349703,0000
90000349726,0000
90000349811,0000
90000349947,0000
90000349977,0000
90000349993,0000
90000350161,0008
90000350171,0006
90000350244,0000
90000350315,0000
90000350321,0000
90000350343,0000
90000350430,0000
90000350445,0007
90000350458,0000
90000350491,0000
90000350510,0001
90000350527,0009
90000350530,0006
90000350535,0000
90000350574,0006
90000350616,0000
90000350640,0000
90000350661,0000
90000350703,0000
90000350731,0000
90000350749,0000
90000350824,0000
90000350847,0000
90000350878,0000
90000351031,0000
90000351038,0006
90000351061,0000
90000351062,0000
90000351126,0000
90000351127,0000
90000351128,0000
90000351203,0000
90000351212,0000
90000351224,0000
90000351261,0000
90000351355,0000
90000351356,0000
90000351358,0000
90000351494,0000
90000351510,0000
90000351512,0000
90000351559,0000
90000351589,0008
90000351647,0000
90000351652,0007
90000351684,0000
90000351716,0000
90000351754,0000
90000351755,0000
90000351922,0000
90000351976,0000
90000351992,0000
90000352019,0000
90000352032,0000
90000352052,0000
90000352119,0000
90000352146,0000
90000352149,0000
90000352170,0000
90000352199,0000
90000352269,0007
90000352325,0000
90000352386,0000
90000352395,0000
90000352600,0000
90000352674,0000
90000352734,0000
90000352754,0000
90000352763,0000
90000352806,0000
90000352829,0000
90000352883,0006
90000352933,0006
90000352947,0000
90000353055,0000
90000353095,0000
90000353160,0000
90000353165,0000
90000353285,0000
90000353292,0000
90000353375,0006
90000353386,0000
90000353400,0007
90000353495,0000
90000353547,0000
90000353612,0007
90000353616,0000
90000353620,0000
90000353623,0005
90000353683,0000
90000353685,0000
90000353691,0000
90000353706,0000
90000353805,0000
90000353841,0000
90000353992,0000
90000353994,0000
90000354064,0000
90000354094,0000
90000354111,0000
90000354160,0000
90000354182,0000
90000354194,0000
90000354195,0000
90000354222,0000
90000354328,0000
90000354383,0000
90000354405,0000
90000354467,0000
90000354507,0000
90000354540,0000
90000354554,0000
90000354569,0000
90000354602,0000
90000354716,0000
90000354732,0000
90000354751,0000
90000354754,0000
90000354875,0006
90000354916,0006
90000354931,0000
90000354957,0006
90000355012,0000
90000355059,0000
90000355080,0000
90000355137,0000
90000355166,0000
90000355208,0000
90000355232,0000
90000355293,0000
90000355364,0000
90000355396,0000
90000355431,0000
90000355443,0000
90000355491,0000
90000355502,0000
90000355535,0000
90000355649,0000
90000355652,0000
90000355668,0000
90000355705,0001
90000355770,0000
90000355917,0000
90000355937,0000
90000355968,0006
90000355986,0005
90000355989,0000
90000356017,0000
90000356063,0000
90000356091,0001
90000356093,0007
90000356155,0000
90000356192,0000
90000356213,0000
90000356251,0000
90000356334,0000
90000356410,0000
90000356412,0000
90000356566,0000
90000356598,0000
90000356607,0000
90000356687,0000
90000356724,0000
90000356735,0000
90000356754,0000
90000356846,0000
90000356924,0000
90000356997,0000
90000357013,0008
90000357023,0000
90000357028,0007
90000357107,0000
90000357118,0007
90000357160,0000
90000357168,0000
90000357171,0000
90000357268,0000
90000357285,0006
90000357376,0000
90000357412,0000
90000357452,0000
90000357495,0000
90000357561,0000
90000357676,0001
90000357695,0000
90000357716,0000
90000357733,0000
90000357737,0000
90000357792,0000
90000357794,0000
90000357851,0000
90000357872,0000
90000357928,0000
90000357982,0000
90000357986,0000
90000358029,0000
90000358052,0007
90000358066,0000
90000358067,0000
90000358129,0000
90000358130,0000
90000358134,0000
90000358288,0000
90000358474,0000
90000358482,0000
90000358568,0000
90000358591,0000
90000358640,0000
90000358660,0000
90000358696,0000
90000358697,0000
90000358742,0008
90000358763,0008
90000358773,0000
90000358791,0008
90000358826,0008
90000358850,0008
90000358867,0000
90000358976,0000
90000359062,0005
90000359070,0000
90000359105,0000
90000359115,0000
90000359222,0000
90000359238,0000
90000359348,0000
90000359356,0007
90000359463,0008
90000359479,0000
90000359504,0000
90000359518,0000
90000359552,0000
90000359565,0000
90000359603,0007
90000359616,0000
90000359620,0000
90000359706,0000
90000359770,0000
90000359829,0000
90000359830,0000
90000359893,0000
90000359927,0000
90000359995,0000
90000360206,0000
90000360226,0000
90000360228,0000
90000360301,0000
90000360308,0000
90000360420,0008
90000360500,0000
90000360514,0000
90000360616,0000
90000360650,0006
90000360651,0000
90000360723,0000
90000360724,0000
90000360772,0000
90000360862,0000
90000360882,0000
90000361086,0000
90000361178,0000
90000361235,0000
90000361354,0000
90000361385,0000
90000361433,0000
90000361441,0000
90000361456,0000
90000361467,0006
90000361475,0000
90000361482,0000
90000361485,0000
90000361549,0000
90000361562,0000
90000361617,0000
90000361685,0008
90000361697,0000
90000361705,0000
90000361709,0000
90000361844,0000
90000361877,0000
90000361887,0006
90000362058,0000
90000362111,0008
90000362148,0000
90000362192,0000
90000362223,0000
90000362273,0000
90000362314,0000
90000362325,0000
90000362328,0000
90000362372,0000
90000362406,0000
90000362564,0000
90000362645,0006
90000362658,0000
90000362678,0000
90000362679,0000
90000362720,0000
90000362786,0000
90000362818,0000
90000362842,0000
90000362854,0000
90000362935,0000
90000362970,0000
90000362988,0000
90000363034,0001
90000363049,0006
90000363050,0000
90000363077,0000
90000363098,0000
90000363101,0000
90000363103,0000
90000363120,0000
90000363193,0000
90000363246,0000
90000363430,0000
90000363443,0007
90000363484,0010
90000363492,0000
90000363534,0000
90000363557,0000
90000363586,0000
90000363597,0001
90000363638,0000
90000363694,0000
90000363705,0000
90000363735,0009
90000363760,0000
90000363769,0000
90000363807,0000
90000363811,0000
90000363859,0007
90000363952,0005
90000363980,0000
90000364033,0000
90000364062,0000
90000364073,0000
90000364137,0006
90000364264,0005
90000364292,0000
90000364306,0000
90000364393,0006
90000364400,0000
90000364403,0000
90000364427,0000
90000364439,0006
90000364454,0000
90000364455,0000
90000364460,0000
90000364475,0000
90000364485,0000
90000364527,0000
90000364553,0007
90000364619,0000
90000364628,0007
90000364644,0006
90000364653,0000
90000364708,0000
90000364781,0000
90000364791,0000
90000364795,0000
90000364868,0000
90000364919,0000
90000365018,0001
90000365045,0000
90000365135,0000
90000365188,0000
90000365203,0000
90000365206,0000
90000365219,0000
90000365310,0000
90000365353,0000
90000365365,0000
90000365374,0000
90000365379,0000
90000365410,0000
90000365441,0000
90000365469,0000
90000365482,0003
90000365527,0000
90000365711,0000
90000365712,0000
90000365742,0000
90000365744,0010
90000365751,0000
90000365846,0000
90000365903,0000
90000365968,0007
90000365985,0000
90000366056,0000
90000366078,0000
90000366094,0000
90000366098,0006
90000366134,0000
90000366136,0000
90000366219,0006
90000366232,0006
90000366275,0000
90000366280,0000
90000366306,0006
90000366318,0000
90000366526,0000
90000366560,0000
90000366607,0000
90000366628,0000
90000366644,0000
90000366686,0000
90000366749,0000
90000366772,0000
90000366839,0000
90000366862,0000
90000366925,0006
90000366930,0007
90000366944,0000
90000366979,0000
90000366998,0000
90000367176,0000
90000367219,0000
90000367232,0000
90000367255,0000
90000367257,0000
90000367305,0000
90000367330,0005
90000367352,0000
90000367463,0000
90000367470,0000
90000367614,0006
90000367668,0000
90000367720,0000
90000367804,0000
90000367811,0000
90000367822,0008
90000367835,0000
90000367971,0007
90000368062,0000
90000368142,0000
90000368147,0000
90000368180,0000
90000368188,0000
90000368267,0007
90000368360,0000
90000368403,0000
90000368433,0003
90000368439,0000
90000368486,0000
90000368833,0000
90000368890,0000
90000368986,0007
90000369005,0000
90000369105,0000
90000369167,0007
90000369193,0000
90000369217,0000
90000369243,0000
90000369303,0000
90000369305,0006
90000369374,0000
90000369458,0007
90000369612,0000
90000369643,0000
90000369723,0007
90000369760,0000
90000369762,0000
90000369770,0000
90000369773,0000
90000369783,0000
90000369828,0000
90000369835,0008
90000369850,0000
90000369873,0007
90000369945,0007
90000370099,0000
90000370155,0000
90000370163,0000
90000370228,0000
90000370234,0000
90000370293,0000
90000370305,0008
90000370342,0000
90000370359,0006
90000370384,0000
90000370385,0004
90000370445,0005
90000370472,0000
90000370543,0000
90000370557,0000
90000370564,0000
90000370584,0000
90000370653,0000
90000370696,0000
90000370807,0000
90000370865,0000
90000370880,0000
90000370885,0000
90000370954,0000
90000370973,0000
90000370980,0000
90000371044,0000
90000371050,0000
90000371128,0000
90000371176,0000
90000371186,0000
90000371304,0006
90000371363,0000
90000371395,0000
90000371411,0000
90000371417,0000
90000371467,0007
90000371477,0000
90000371488,0000
90000371505,0000
90000371550,0006
90000371590,0000
90000371612,0000
90000371619,0000
90000371674,0000
90000371683,0000
90000371754,0007
90000371820,0000
90000371872,0000
90000371922,0000
90000371929,0000
90000371968,0000
90000371982,0000
90000372014,0008
90000372055,0007
90000372067,0000
90000372146,0000
90000372205,0000
90000372241,0000
90000372311,0001
90000372373,0000
90000372448,0000
90000372536,0000
90000372607,0009
90000372852,0000
90000372863,0000
90000372927,0000
90000372934,0000
90000372937,0000
90000373072,0007
90000373091,0000
90000373107,0000
90000373167,0000
90000373204,0000
90000373294,0000
90000373334,0000
90000373351,0000
90000373422,0007
90000373500,0000
90000373538,0000
90000373583,0009
90000373666,0000
90000373791,0000
90000373876,0000
90000373929,0000
90000373937,0006
90000373950,0005
90000374000,0000
90000374029,0000
90000374058,0000
90000374071,0000
90000374083,0000
90000374139,0000
90000374148,0000
90000374152,0006
90000374193,0000
90000374267,0000
90000374280,0000
90000374336,0000
90000374413,0000
90000374517,0000
90000374546,0000
90000374571,0006
90000374664,0000
90000374676,0000
90000374698,0000
90000374738,0000
90000374796,0000
90000374849,0000
90000374865,0000
90000374875,0000
90000374907,0008
90000374913,0000
90000374918,0000
90000374925,0000
90000374947,0000
90000374959,0000
90000374963,0007
90000374981,0000
90000375117,0000
90000375148,0000
90000375275,0003
90000375382,0000
90000375451,0001
90000375468,0000
90000375471,0000
90000375507,0000
90000375633,0006
90000375750,0008
90000375767,0000
90000375804,0000
90000375862,0000
90000376083,0000
90000376103,0000
90000376132,0000
90000376194,0000
90000376262,0000
90000376297,0007
90000376319,0000
90000376327,0000
90000376387,0000
90000376532,0000
90000376533,0000
90000376620,0000
90000376630,0007
90000376651,0000
90000376729,0006
90000376733,0000
90000376887,0000
90000376973,0007
90000377036,0000
90000377041,0000
90000377048,0000
90000377106,0000
90000377181,0000
90000377250,0000
90000377283,0006
90000377288,0006
90000377355,0006
90000377362,0000
90000377540,0000
90000377559,0000
90000377585,0000
90000377634,0000
90000377661,0000
90000377734,0000
90000377769,0000
90000377787,0000
90000377833,0000
90000377866,0000
90000377922,0000
90000377931,0000
90000377950,0000
90000377987,0000
90000377991,0005
90000378042,0000
90000378087,0009
90000378098,0000
90000378118,0000
90000378170,0000
90000378185,0000
90000378186,0000
90000378203,0000
90000378243,0000
90000378275,0006
90000378285,0000
90000378417,0000
90000378419,0000
90000378465,0000
90000378491,0006
90000378517,0000
90000378523,0000
90000378558,0000
90000378575,0000
90000378576,0000
90000378666,0007
90000378701,0000
90000378850,0000
90000378902,0006
90000378953,0007
90000378967,0000
90000378978,0000
90000378993,0000
90000379034,0000
90000379080,0000
90000379112,0000
90000379222,0000
90000379318,0000
90000379347,0000
90000379491,0000
90000379521,0008
90000379583,0000
90000379614,0000
90000379683,0000
90000379719,0000
90000379855,0000
90000379889,0000
90000379917,0000
90000379920,0000
90000379937,0008
90000379980,0000
90000380002,0000
90000380007,0000
90000380011,0000
90000380018,0000
90000380028,0000
90000380137,0000
90000380237,0007
90000380287,0000
90000380441,0000
90000380462,0000
90000380525,0006
90000380596,0006
90000380626,0006
90000380668,0000
90000380838,0000
90000380894,0005
90000380908,0000
90000381039,0000
90000381057,0000
90000381141,0000
90000381220,0006
90000381240,0000
90000381248,0000
90000381250,0000
90000381279,0007
90000381323,0000
90000381331,0000
90000381356,0000
90000381416,0000
90000381454,0000
90000381467,0000
90000381505,0000
90000381524,0000
90000381554,0000
90000381577,0000
90000381652,0000
90000381662,0000
90000381739,0001
90000381761,0000
90000381789,0007
90000381821,0000
90000381898,0000
90000382013,0006
90000382043,0000
90000382075,0008
90000382094,0008
90000382106,0000
90000382156,0000
90000382220,0000
90000382271,0000
90000382272,0000
90000382276,0000
90000382302,0000
90000382367,0000
90000382392,0000
90000382482,0000
90000382495,0007
90000382554,0007
90000382563,0000
90000382566,0000
90000382593,0000
90000382694,0000
90000382703,0000
90000382835,0000
90000382841,0000
90000382866,0000
90000382902,0000
90000382923,0000
90000383057,0000
90000383150,0000
90000383169,0000
90000383284,0000
90000383416,0000
90000383449,0000
90000383457,0000
90000383483,0000
90000383506,0000
90000383525,0000
90000383544,0000
90000383576,0007
90000383604,0000
90000383610,0000
90000383823,0000
90000383862,0007
90000383874,0000
90000383887,0000
90000383975,0000
90000384033,0000
90000384257,0000
90000384271,0000
90000384285,0000
90000384394,0007
90000384396,0000
90000384518,0000
90000384525,0000
90000384531,0000
90000384553,0000
90000384557,0007
90000384599,0000
90000384714,0000
90000384780,0000
90000384826,0000
90000385120,0007
90000385132,0000
90000385203,0000
90000385204,0000
90000385286,0007
90000385314,0000
90000385320,0000
90000385381,0000
90000385533,0000
90000385603,0000
90000385699,0007
90000385724,0000
90000385775,0000
90000385785,0000
90000385818,0000
90000385850,0007
90000385873,0000
90000386010,0000
90000386027,0007
90000386035,0000
90000386038,0000
90000386066,0000
90000386096,0000
90000386119,0000
90000386140,0000
90000386162,0000
90000386197,0000
90000386209,0000
90000386210,0008
90000386212,0000
90000386308,0000
90000386316,0000
90000386345,0000
90000386446,0007
90000386452,0000
90000386605,0000
90000386620,0007
90000386634,0000
90000386673,0000
90000386707,0000
90000386775,0000
90000386875,0000
90000386895,0010
90000386932,0000
90000386944,0008
90000387036,0000
90000387192,0000
90000387194,0000
90000387196,0000
90000387262,0000
90000387467,0000
90000387476,0000
90000387505,0006
90000387534,0007
90000387602,0000
90000387623,0000
90000387768,0000
90000387801,0000
90000387868,0005
90000387912,0000
90000387921,0000
90000387925,0000
90000387932,0007
90000387997,0000
90000388012,0000
90000388048,0000
90000388191,0000
90000388276,0000
90000388316,0008
90000388317,0000
90000388376,0000
90000388380,0007
90000388412,0000
90000388665,0000
90000388693,0008
90000388707,0000
90000388715,0000
90000388866,0000
90000388880,0000
90000388981,0000
90000389025,0007
90000389030,0000
90000389172,0000
90000389199,0000
90000389263,0000
90000389270,0000
90000389318,0000
90000389380,0000
90000389397,0000
90000389487,0000
90000389510,0000
90000389713,0000
90000389765,0000
90000389824,0000
90000389838,0000
90000389939,0000
90000389958,0000
90000389961,0000
90000389987,0000
90000390032,0000
90000390038,0000
90000390074,0000
90000390400,0000
90000390406,0000
90000390421,0000
90000390513,0000
90000390538,0008
90000390555,0000
90000390603,0000
90000390795,0007
90000390867,0000
90000390887,0000
90000390957,0000
90000391021,0000
90000391036,0000
90000391087,0000
90000391141,0000
90000391198,0009
90000391200,0000
90000391205,0007
90000391220,0000
90000391354,0007
90000391370,0000
90000391396,0000
90000391439,0007
90000391646,0000
90000391703,0000
90000391721,0000
90000391738,0000
90000391776,0000
90000391780,0000
90000391784,0000
90000391819,0000
90000391832,0005
90000391916,0000
90000391977,0000
90000391983,0000
90000392009,0007
90000392131,0000
90000392151,0000
90000392320,0000
90000392329,0000
90000392352,0005
90000392394,0009
90000392401,0000
90000392462,0000
90000392489,0000
90000392530,0000
90000392547,0000
90000392624,0000
90000392656,0000
90000392659,0000
90000392667,0000
90000392711,0000
90000392715,0000
90000392814,0000
90000392826,0000
90000392902,0000
90000392926,0000
90000392940,0007
90000392957,0007
90000392968,0000
90000393015,0000
90000393080,0000
90000393097,0000
90000393184,0000
90000393206,0000
90000393268,0000
90000393284,0000
90000393352,0000
90000393377,0000
90000393460,0000
90000393548,0001
90000393564,0000
90000393576,0000
90000393628,0000
90000393670,0000
90000393702,0000
90000393731,0000
90000393754,0000
90000393779,0000
90000393886,0000
90000393889,0000
90000394016,0000
90000394144,0006
90000394161,0008
90000394183,0000
90000394350,0000
90000394376,0000
90000394454,0000
90000394456,0000
90000394459,0000
90000394462,0000
90000394480,0000
90000394485,0000
90000394569,0000
90000394620,0008
90000394658,0000
90000394718,0000
90000394807,0000
90000394879,0000
90000394887,0000
90000394899,0000
90000394905,0007
90000394963,0000
90000394987,0000
90000395002,0000
90000395019,0007
90000395047,0000
90000395068,0000
90000395069,0000
90000395076,0005
90000395162,0000
90000395243,0000
90000395252,0000
90000395270,0000
90000395275,0007
90000395337,0007
90000395363,0007
90000395386,0000
90000395485,0000
90000395506,0000
90000395619,0000
90000395627,0000
90000395631,0000
90000395688,0000
90000395690,0000
90000395731,0008
90000395763,0005
90000395820,0000
90000395837,0000
90000395890,0000
90000395895,0000
90000395946,0000
90000395976,0000
90000396032,0000
90000396034,0000
90000396043,0000
90000396059,0000
90000396077,0005
90000396099,0000
90000396201,0000
90000396209,0000
90000396212,0000
90000396217,0000
90000396266,0000
90000396319,0000
90000396337,0000
90000396388,0000
90000396391,0000
90000396399,0000
90000396418,0000
90000396444,0000
90000396526,0000
90000396527,0000
90000396549,0000
90000396625,0000
90000396798,0000
90000396823,0000
90000396846,0000
90000396847,0000
90000396908,0000
90000396918,0007
90000396929,0000
90000396959,0000
90000396968,0000
90000397015,0000
90000397073,0000
90000397139,0000
90000397158,0007
90000397303,0000
90000397482,0000
90000397517,0000
90000397588,0000
90000397721,0000
90000397739,0000
90000397762,0000
90000397763,0000
90000397793,0000
90000397974,0000
90000397976,0008
90000398030,0000
90000398062,0000
90000398101,0000
90000398108,0000
90000398139,0000
90000398250,0000
90000398253,0008
90000398271,0006
90000398328,0000
90000398369,0000
90000398596,0000
90000398686,0000
90000398705,0000
90000398859,0010
90000398894,0000
90000398913,0000
90000398937,0000
90000399023,0000
90000399054,0000
90000399099,0000
90000399115,0000
90000399119,0000
90000399231,0000
90000399257,0007
90000399282,0000
90000399343,0000
90000399434,0000
90000399481,0006
90000399604,0007
90000399630,0000
90000399674,0000
90000399701,0000
90000399747,0000
90000399810,0000
90000399889,0000
90000399918,0000
90000400018,0000
90000400050,0000
90000400097,0006
90000400312,0000
90000400324,0001
90000400361,0000
90000400408,0008
90000400514,0000
90000400587,0000
90000400619,0000
90000400631,0000
90000400652,0006
90000400810,0000
90000400814,0000
90000400818,0000
90000400851,0000
90000400865,0000
90000400924,0000
90000400972,0000
90000400994,0000
90000401051,0006
90000401174,0000
90000401212,0000
90000401335,0001
90000401548,0000
90000401566,0007
90000401593,0000
90000401621,0000
90000401730,0000
90000401739,0000
90000401757,0000
90000401783,0007
90000401804,0000
90000401811,0000
90000401836,0000
90000401857,0000
90000401860,0000
90000401899,0000
90000401910,0000
90000401938,0008
90000402000,0000
90000402076,0000
90000402100,0000
90000402186,0000
90000402212,0008
90000402247,0000
90000402274,0008
90000402315,0000
90000402385,0000
90000402412,0007
90000402428,0000
90000402431,0000
90000402437,0000
90000402449,0000
90000402462,0000
90000402464,0000
90000402475,0000
90000402490,0000
90000402525,0000
90000402587,0000
90000402614,0000
90000402677,0000
90000402698,0000
90000402733,0009
90000402771,0000
90000402847,0000
90000402872,0009
90000402886,0000
90000402892,0000
90000402907,0000
90000402913,0000
90000402934,0000
90000402949,0000
90000403045,0008
90000403063,0000
90000403115,0000
90000403147,0000
90000403148,0000
90000403152,0000
90000403213,0000
90000403224,0008
90000403231,0006
90000403311,0000
90000403346,0000
90000403454,0000
90000403479,0000
90000403480,0000
90000403540,0000
90000403548,0000
90000403597,0008
90000403655,0000
90000403699,0000
90000403763,0000
90000403764,0000
90000403830,0000
90000403885,0000
90000403905,0000
90000403914,0000
90000403937,0000
90000403940,0000
90000403976,0000
90000403998,0000
90000404209,0000
90000404224,0000
90000404253,0000
90000404264,0000
90000404307,0000
90000404320,0000
90000404416,0000
90000404435,0000
90000404568,0000
90000404712,0000
90000404734,0007
90000404784,0000
90000404812,0000
90000404846,0000
90000404852,0007
90000404923,0010
90000404926,0000
90000405009,0000
90000405083,0000
90000405185,0007
90000405204,0001
90000405227,0000
90000405273,0000
90000405309,0000
90000405349,0000
90000405364,0007
90000405377,0000
90000405402,0000
90000405409,0000
90000405415,0000
90000405432,0000
90000405503,0000
90000405516,0005
90000405523,0000
90000405542,0007
90000405580,0000
90000405618,0000
90000405692,0000
90000405839,0000
90000405891,0000
90000405995,0007
90000406008,0000
90000406019,0000
90000406037,0000
90000406049,0006
90000406155,0000
90000406185,0000
90000406218,0006
90000406267,0000
90000406299,0000
90000406305,0000
90000406342,0007
90000406349,0000
90000406356,0000
90000406408,0000
90000406419,0000
90000406438,0006
90000406466,0008
90000406480,0006
90000406500,0000
90000406513,0007
90000406590,0000
90000406752,0006
90000406799,0000
90000406811,0000
90000406915,0007
90000406921,0000
90000406990,0000
90000407102,0006
90000407174,0000
90000407242,0000
90000407477,0007
90000407478,0000
90000407553,0000
90000407575,0000
90000407576,0000
90000407613,0000
90000407622,0007
90000407649,0000
90000407660,0000
90000407678,0000
90000407697,0000
90000407800,0000
90000407887,0000
90000407913,0000
90000407922,0000
90000408034,0000
90000408050,0000
90000408061,0000
90000408087,0000
90000408090,0003
90000408122,0000
90000408195,0000
90000408207,0000
90000408238,0000
90000408241,0000
90000408281,0000
90000408320,0000
90000408359,0000
90000408384,0006
90000408507,0006
90000408549,0000
90000408655,0000
90000408687,0000
90000408768,0000
90000408790,0000
90000408917,0000
90000408956,0007
90000409069,0000
90000409082,0007
90000409103,0000
90000409156,0000
90000409176,0000
90000409190,0000
90000409392,0000
90000409488,0000
90000409520,0000
90000409545,0000
90000409591,0000
90000409631,0000
90000409702,0000
90000409722,0007
90000409856,0000
90000409889,0000
90000409891,0000
90000409940,0000
90000409945,0000
90000409992,0000
90000410030,0000
90000410058,0000
90000410061,0000
90000410075,0000
90000410103,0000
90000410115,0000
90000410143,0000
90000410145,0000
90000410240,0000
90000410244,0000
90000410309,0000
90000410422,0000
90000410440,0000
90000410509,0000
90000410524,0000
90000410635,0000
90000410644,0000
90000410735,0000
90000410762,0000
90000410788,0008
90000410842,0008
90000410850,0000
90000410989,0000
90000411028,0000
90000411080,0000
90000411084,0000
90000411087,0000
90000411124,0000
90000411154,0000
90000411209,0000
90000411251,0000
90000411393,0000
90000411398,0000
90000411400,0000
90000411820,0000
90000412059,0000
90000412262,0000
90000412274,0000
90000412306,0000
90000412307,0000
90000412321,0000
90000412323,0000
90000412377,0000
90000412390,0000
90000412407,0000
90000412436,0000
90000412501,0000
90000412532,0000
90000412541,0000
90000412609,0000
90000412617,0000
90000412651,0000
90000412742,0000
90000412748,0000
90000412983,0006
90000413012,0004
90000413032,0000
90000413120,0000
90000413152,0000
90000413185,0000
90000413231,0000
90000413238,0000
90000413278,0000
90000413330,0006
90000413410,0000
90000413454,0000
90000413489,0000
90000413544,0000
90000413577,0000
90000413581,0000
90000413630,0000
90000413647,0000
90000413655,0000
90000413711,0000
90000413750,0006
90000413758,0000
90000413778,0000
90000413791,0000
90000413813,0007
90000413954,0000
90000414065,0000
90000414079,0000
90000414117,0006
90000414149,0008
90000414236,0000
90000414292,0000
90000414306,0006
90000414330,0000
90000414361,0000
90000414463,0000
90000414547,0000
90000414564,0000
90000414596,0000
90000414627,0000
90000414734,0000
90000414757,0000
90000414793,0000
90000414899,0000
90000414923,0000
90000415006,0000
90000415033,0000
90000415045,0005
90000415063,0000
90000415095,0007
90000415099,0000
90000415101,0000
90000415136,0000
90000415267,0000
90000415323,0000
90000415326,0005
90000415355,0008
90000415374,0000
90000415395,0000
90000415441,0007
90000415487,0007
90000415546,0000
90000415645,0000
90000415772,0000
90000415803,0000
90000415965,0006
90000415981,0000
90000415999,0000
90000416055,0000
90000416087,0000
90000416125,0000
90000416149,0000
90000416166,0000
90000416294,0000
90000416300,0000
90000416318,0000
90000416401,0000
90000416408,0000
90000416479,0000
90000416497,0008
90000416511,0006
90000416595,0000
90000416675,0000
90000416737,0006
90000416791,0000
90000416796,0000
90000416858,0000
90000416865,0000
90000416875,0000
90000416963,0000
90000416978,0000
90000417083,0000
90000417145,0000
90000417157,0000
90000417171,0000
90000417182,0000
90000417271,0000
90000417291,0006
90000417307,0000
90000417329,0000
90000417485,0000
90000417510,0000
90000417640,0000
90000417652,0000
90000417796,0000
90000417829,0000
90000417844,0007
90000417857,0000
90000417876,0008
90000417885,0000
90000417890,0000
90000417910,0000
90000417942,0000
90000418025,0000
90000418078,0000
90000418105,0000
90000418119,0000
90000418273,0000
90000418280,0000
90000418363,0000
90000418415,0000
90000418449,0000
90000418462,0000
90000418474,0000
90000418483,0000
90000418489,0000
90000418505,0000
90000418545,0000
90000418568,0000
90000418605,0000
90000418677,0000
90000418770,0000
90000418796,0008
90000418828,0000
90000418903,0000
90000418943,0006
90000418955,0000
90000418974,0006
90000419015,0000
90000419027,0007
90000419036,0000
90000419168,0000
90000419195,0000
90000419200,0000
90000419294,0007
90000419357,0000
90000419415,0000
90000419494,0000
90000419534,0000
90000419581,0006
90000419589,0000
90000419632,0000
90000419688,0000
90000419715,0000
90000419717,0000
90000419765,0000
90000419769,0000
90000419800,0000
90000419811,0000
90000419894,0007
90000419938,0000
90000419944,0007
90000419950,0000
90000419977,0007
90000419991,0000
90000420009,0000
90000420013,0000
90000420127,0000
90000420171,0000
90000420178,0000
90000420194,0008
90000420243,0000
90000420415,0000
90000420430,0007
90000420467,0006
90000420600,0000
90000420603,0007
90000420624,0006
90000420659,0000
90000420685,0000
90000420688,0000
90000420716,0000
90000420726,0000
90000420876,0000
90000420881,0000
90000420921,0000
90000420980,0000
90000421015,0000
90000421026,0000
90000421074,0000
90000421087,0000
90000421217,0000
90000421280,0006
90000421306,0000
90000421351,0000
90000421417,0000
90000421537,0000
90000421587,0000
90000421615,0000
90000421668,0000
90000421707,0000
90000421801,0000
90000421824,0000
90000421826,0000
90000421851,0007
90000421884,0000
90000421972,0000
90000422007,0000
90000422030,0000
90000422211,0000
90000422222,0000
90000422287,0000
90000422369,0008
90000422371,0000
90000422413,0005
90000422452,0000
90000422469,0000
90000422561,0000
90000422573,0007
90000422607,0000
90000422614,0000
90000422681,0000
